order_id	order_date	store_name	pay_method	deliver_date	landed_days	planned_days	cust_id	cust_name	cust_type	city	province	region	product_id	product	category	subcategory	sales	amount	discount	profit	rate	return	satisfied	dt
CN-2022-103489	2022/12/22	庐江店	信用卡	2022/12/26	4 	4	Cust-21925	丁武	消费者	青岛	山东	华东	Prod-10001253	Eldon_锁柜_金属	办公类	收纳具	1838.48	2	0	67.335	3.66%	0	0	2022
CN-2022-103495	2022/12/22	定远店	信用卡	2022/12/26	4 	4	Cust-21115	龙婷	公司	景洪	云南	西南	Prod-10003130	罗技_键区_回收	技术类	配件	1029.7	5	0	36.024	3.50%	0	0	2022
CN-2022-103494	2022/12/22	海恒店	信用卡	2022/12/26	4 	4	Cust-12445	曹冬露	消费者	邢台	河北	华北	Prod-10001035	Boston_荧光笔_金属	办公类	美术	281.82	3	0	9.835	3.49%	0	0	2022
CN-2022-103479	2022/12/22	海恒店	其它	2022/12/23	1 	1	Cust-10300	贾保	公司	肃州	甘肃	西北	Prod-10004464	Wilson_Jones_标签_实惠	办公类	装订机	90.3	3	0	3.134	3.47%	0	0	2022
CN-2022-103493	2022/12/22	众兴店	信用卡	2022/12/26	4 	4	Cust-12445	曹冬露	消费者	邢台	河北	华北	Prod-10001526	GlobeWeis_外皮和封条_回收	办公类	信封	376.88	4	0	13.04	3.46%	0	0	2022
CN-2022-103486	2022/12/22	定远店	微信	2022/12/26	4 	4	Cust-17515	付霖	公司	临沂	山东	华东	Prod-10000374	Harbour_Creations_椅垫_可调	家具类	椅子	1042.86	5	0.4	35.07875	3.36%	0	0	2022
CN-2022-103505	2022/12/22	临泉店	信用卡	2022/12/26	4 	4	Cust-12445	曹冬露	消费者	邢台	河北	华北	Prod-10001342	Stockwell_按钉_整包	办公类	系固件	587.16	9	0	19.326	3.29%	0	0	2022
CN-2022-103497	2022/12/22	长泰店	微信	2022/12/26	4 	4	Cust-21925	丁武	消费者	青岛	山东	华东	Prod-10004263	Acco_装订机_实惠	办公类	装订机	141.4	2	0	4.62375	3.27%	0	0	2022
CN-2022-103487	2022/12/22	众兴店	信用卡	2022/12/26	4 	4	Cust-21925	丁武	消费者	青岛	山东	华东	Prod-10002161	Harbour_Creations_摇椅_每套两件	家具类	椅子	627.228	1	0.1	20.25125	3.23%	0	0	2022
CN-2022-103480	2022/12/22	长泰店	信用卡	2022/12/23	1 	1	Cust-10300	贾保	公司	肃州	甘肃	西北	Prod-10000065	Memorex_闪存驱动器_耐用	技术类	配件	552.72	4	0	17.79625	3.22%	0	0	2022
CN-2022-103508	2022/12/22	金寨店	其它	2022/12/28	6 	6	Cust-14635	田江丽	公司	明水	黑龙江	东北	Prod-10001132	Rogers_盒_单宽度	办公类	收纳具	112	1	0	3.464	3.09%	0	0	2022
CN-2022-103483	2022/12/22	人民店	其它	2022/12/25	3 	1	Cust-20800	常宣	消费者	徐州	江苏	华东	Prod-10002567	Hoover_烤面包机_黑色	办公类	器具	1550.64	4	0	46.866	3.02%	0	0	2022
CN-2022-103477	2022/12/22	金寨店	微信	2022/12/23	1 	1	Cust-12430	苏冬露	小型企业	包头	内蒙古	华北	Prod-10000198	Rogers_盒_工业	办公类	收纳具	342.3	3	0	10.14	2.96%	0	0	2022
CN-2022-103507	2022/12/22	临泉店	其它	2022/12/28	6 	6	Cust-20125	顾升	小型企业	长沙	湖南	中南	Prod-10003504	Ibico_装订机_耐用	办公类	装订机	158.48	2	0	4.646	2.93%	0	0	2022
CN-2022-103481	2022/12/22	长泰店	其它	2022/12/23	1 	1	Cust-10300	贾保	公司	肃州	甘肃	西北	Prod-10003676	Ibico_订书机_透明	办公类	装订机	1187.2	5	0	34.39	2.90%	0	0	2022
CN-2022-103498	2022/12/22	众兴店	支付宝	2022/12/26	4 	4	Cust-10855	苏婵娟	消费者	桂林	广西	中南	Prod-10001342	Stockwell_按钉_整包	办公类	系固件	326.2	5	0	8.948	2.74%	0	0	2022
CN-2022-103490	2022/12/22	长泰店	其它	2022/12/26	4 	4	Cust-10855	苏婵娟	消费者	桂林	广西	中南	Prod-10002109	Harbour_Creations_合法证物标签_耐用	办公类	标签	105.84	2	0	2.72875	2.58%	0	0	2022
CN-2022-103503	2022/12/22	金寨店	信用卡	2022/12/26	4 	4	Cust-12445	曹冬露	消费者	邢台	河北	华北	Prod-10001901	Acco_孔加固材料_回收	办公类	装订机	163.8	5	0	4.088	2.50%	0	0	2022
CN-2022-103509	2022/12/22	众兴店	信用卡	2022/12/28	6 	6	Cust-14635	田江丽	公司	明水	黑龙江	东北	Prod-10002905	Enermax_键盘_实惠	技术类	配件	1947.4	5	0	46.49	2.39%	0	0	2022
CN-2022-103500	2022/12/22	临泉店	其它	2022/12/26	4 	4	Cust-10855	苏婵娟	消费者	桂林	广西	中南	Prod-10003100	宜家_墙角架_传统	家具类	书架	1148.56	2	0	25.248	2.20%	0	0	2022
CN-2022-103504	2022/12/22	庐江店	其它	2022/12/26	4 	4	Cust-12445	曹冬露	消费者	邢台	河北	华北	Prod-10000539	Tenex_门挡_一包多件	家具类	用具	410.2	2	0	8.77	2.14%	0	0	2022
CN-2022-103478	2022/12/22	众兴店	微信	2022/12/23	1 	1	Cust-12430	苏冬露	小型企业	包头	内蒙古	华北	Prod-10004774	SAFCO_摇椅_可调	家具类	椅子	1282.4	2	0	26.768	2.09%	0	0	2022
CN-2022-103510	2022/12/22	海恒店	其它	2022/12/28	6 	6	Cust-14635	田江丽	公司	明水	黑龙江	东北	Prod-10004801	宜家_柜_白色	家具类	书架	2029.44	3	0	42.246	2.08%	0	0	2022
CN-2022-103496	2022/12/22	人民店	其它	2022/12/26	4 	4	Cust-17515	付霖	公司	临沂	山东	华东	Prod-10002707	Ibico_标签_耐用	办公类	装订机	87.444	3	0.4	-0.14	-0.16%	0	0	2022
CN-2022-103492	2022/12/22	庐江店	其它	2022/12/26	4 	4	Cust-12445	曹冬露	消费者	邢台	河北	华北	Prod-10004642	夏普_传真机_每套两件	技术类	复印机	5518.8	5	0.2	-48.84	-0.88%	0	0	2022
CN-2022-103485	2022/12/22	长泰店	信用卡	2022/12/26	4 	4	Cust-15820	黄丽	消费者	义乌	浙江	华东	Prod-10001427	Elite_大剪刀_蓝色	办公类	用品	658.14	5	0.4	-8.06	-1.22%	0	0	2022
CN-2022-103484	2022/12/22	定远店	其它	2022/12/26	4 	4	Cust-15820	黄丽	消费者	义乌	浙江	华东	Prod-10004944	Eldon_相框_黑色	家具类	用具	325.416	2	0.4	-5.47	-1.68%	0	0	2022
CN-2022-103472	2022/12/20	定远店	信用卡	2022/12/22	2 	1	Cust-10045	巩嫒	公司	上海	上海	华东	Prod-10002483	Stockwell_回形针_混合尺寸	办公类	系固件	211.68	4	0	8.194	3.87%	0	0	2022
CN-2022-103471	2022/12/20	众兴店	信用卡	2022/12/22	2 	1	Cust-10045	巩嫒	公司	上海	上海	华东	Prod-10001807	SAFCO_折叠椅_每套两件	家具类	椅子	1231.44	3	0	31.42125	2.55%	0	0	2022
CN-2022-103473	2022/12/20	庐江店	其它	2022/12/24	4 	4	Cust-14395	何惠	公司	郸城	河南	中南	Prod-10000911	Memorex_路由器_回收	技术类	配件	1366.512	2	0.4	28.094	2.06%	0	0	2022
CN-2022-103475	2022/12/20	长泰店	支付宝	2022/12/24	4 	4	Cust-14395	何惠	公司	郸城	河南	中南	Prod-10004837	思科_耳机_整包	技术类	电话	495.768	2	0.4	-6.79	-1.37%	0	0	2022
CN-2022-103474	2022/12/20	燎原店	其它	2022/12/24	4 	4	Cust-14395	何惠	公司	郸城	河南	中南	Prod-10001134	Enermax_鼠标_回收	技术类	配件	320.04	3	0.4	-7.47	-2.33%	0	0	2022
CN-2022-103476	2022/12/20	金寨店	其它	2022/12/24	4 	4	Cust-14395	何惠	公司	郸城	河南	中南	Prod-10004461	OIC_图钉_混合尺寸	办公类	系固件	64.512	2	0.4	-2.06	-3.19%	0	0	2022
CN-2022-103466	2022/12/19	众兴店	其它	2022/12/26	7 	6	Cust-12445	曹冬露	消费者	邢台	河北	华北	Prod-10004709	冲电器_喷墨打印机_耐用	技术类	设备	5865.44	4	0	322.74	5.50%	0	0	2022
CN-2022-103461	2022/12/19	海恒店	微信	2022/12/23	4 	4	Cust-16330	徐黎明	公司	新乡	河南	中南	Prod-10004334	Rogers_锁柜_蓝色	办公类	收纳具	4937.8	5	0	262.06	5.31%	0	0	2022
CN-2022-103462	2022/12/19	金寨店	信用卡	2022/12/24	5 	5	Cust-16720	钟立	小型企业	三亚	海南	中南	Prod-10001282	Enermax_笔记本_每包_12_个	办公类	纸张	761.6	5	0	35.78	4.70%	0	0	2022
CN-2022-103463	2022/12/19	众兴店	支付宝	2022/12/24	5 	5	Cust-16720	钟立	小型企业	三亚	海南	中南	Prod-10003723	Hewlett_个人复印机_数字化	技术类	复印机	1611.792	4	0.4	74.48	4.62%	0	0	2022
CN-2022-103469	2022/12/19	燎原店	信用卡	2022/12/26	7 	6	Cust-17590	曹灵	公司	成都	四川	西南	Prod-10000163	Accos_按钉_混合尺寸	办公类	系固件	167.58	3	0	6.04	3.60%	0	0	2022
CN-2022-103455	2022/12/19	金寨店	信用卡	2022/12/23	4 	4	Cust-19900	谭珊	消费者	青冈	黑龙江	东北	Prod-10002021	Wilson_Jones_装订机_透明	办公类	装订机	174.72	3	0	6.238	3.57%	0	0	2022
CN-2022-103467	2022/12/19	人民店	信用卡	2022/12/26	7 	6	Cust-17590	曹灵	公司	成都	四川	西南	Prod-10003505	Sauder_书架_白色	家具类	书架	1393.84	2	0	47.772	3.43%	0	0	2022
CN-2022-103458	2022/12/19	海恒店	微信	2022/12/23	4 	4	Cust-16330	徐黎明	公司	新乡	河南	中南	Prod-10004585	Ibico_打孔机_回收	办公类	装订机	287.56	2	0	9.12	3.17%	0	0	2022
CN-2022-103457	2022/12/19	众兴店	其它	2022/12/23	4 	4	Cust-15010	肖菊	公司	沈阳	辽宁	东北	Prod-10004472	Avery_文件夹标签_红色	办公类	标签	125.16	3	0	3.944	3.15%	0	0	2022
CN-2022-103460	2022/12/19	长泰店	其它	2022/12/23	4 	4	Cust-16330	徐黎明	公司	新乡	河南	中南	Prod-10001792	惠普_个人复印机_红色	技术类	复印机	4572.96	8	0	141.19	3.09%	0	0	2022
CN-2022-103453	2022/12/19	金寨店	其它	2022/12/21	2 	1	Cust-18775	李谙	小型企业	嘉兴	浙江	华东	Prod-10003922	Smead_可去除的标签_耐用	办公类	标签	101.64	2	0	2.854	2.81%	0	0	2022
CN-2022-103465	2022/12/19	定远店	信用卡	2022/12/25	6 	6	Cust-16390	牛黎明	公司	吉林市	吉林	东北	Prod-10002846	Rogers_搁板_工业	办公类	收纳具	2045.26	7	0	55.288	2.70%	0	0	2022
CN-2022-103454	2022/12/19	金寨店	信用卡	2022/12/23	4 	4	Cust-19900	谭珊	消费者	青冈	黑龙江	东北	Prod-10000751	Deflect-O_门挡_耐用	家具类	用具	1147.44	6	0	29.412	2.56%	0	0	2022
CN-2022-103452	2022/12/19	燎原店	支付宝	2022/12/21	2 	1	Cust-18775	李谙	小型企业	嘉兴	浙江	华东	Prod-10004416	Bush_墙角架_黑色	家具类	书架	2339.68	4	0	59.302	2.53%	0	0	2022
CN-2022-103456	2022/12/19	人民店	微信	2022/12/23	4 	4	Cust-10900	韩婵	消费者	大同	山西	华北	Prod-10001969	Harbour_Creations_圆形标签_红色	办公类	标签	153.3	5	0	3.87	2.52%	0	0	2022
CN-2022-103459	2022/12/19	临泉店	其它	2022/12/23	4 	4	Cust-16330	徐黎明	公司	新乡	河南	中南	Prod-10002712	Ibico_标签_实惠	办公类	装订机	83.16	2	0	2.03	2.44%	0	0	2022
CN-2022-103468	2022/12/19	临泉店	其它	2022/12/26	7 	6	Cust-17590	曹灵	公司	成都	四川	西南	Prod-10002573	Fiskars_尺子_工业	办公类	用品	524.3	7	0	12.218	2.33%	0	0	2022
CN-2022-103464	2022/12/19	定远店	支付宝	2022/12/24	5 	5	Cust-16720	钟立	小型企业	三亚	海南	中南	Prod-10000191	佳能_无线传真机_数字化	技术类	复印机	3177.72	3	0.4	-41.14	-1.29%	0	0	2022
CN-2022-103470	2022/12/19	众兴店	信用卡	2022/12/26	7 	6	Cust-17590	曹灵	公司	成都	四川	西南	Prod-10000476	BIC_荧光笔_整包	办公类	美术	143.36	2	0.2	-5.59	-3.90%	0	0	2022
CN-2022-103447	2022/12/18	人民店	微信	2022/12/23	5 	5	Cust-20560	唐爽	小型企业	重庆	重庆	西南	Prod-10000769	Hamilton_Beach_冰箱_红色	办公类	器具	7001.82	3	0	379.14	5.41%	0	0	2022
CN-2022-103439	2022/12/18	长泰店	微信	2022/12/23	5 	5	Cust-20560	唐爽	小型企业	重庆	重庆	西南	Prod-10004623	施乐_计划信息表_回收	办公类	纸张	378.56	4	0	17.765	4.69%	0	0	2022
CN-2022-103444	2022/12/18	金寨店	信用卡	2022/12/23	5 	5	Cust-20560	唐爽	小型企业	重庆	重庆	西南	Prod-10000670	Office_Star_凳子_可调	家具类	椅子	4116.7	5	0	173.19	4.21%	0	0	2022
CN-2022-103437	2022/12/18	海恒店	支付宝	2022/12/23	5 	5	Cust-20560	唐爽	小型企业	重庆	重庆	西南	Prod-10004244	Advantus_橡皮筋_混合尺寸	办公类	系固件	262.08	4	0	10.93	4.17%	0	0	2022
CN-2022-103448	2022/12/18	海恒店	微信	2022/12/23	5 	5	Cust-20560	唐爽	小型企业	重庆	重庆	西南	Prod-10001668	宜家_搁架_黑色	家具类	书架	801.22	1	0	31.69	3.96%	0	0	2022
CN-2022-103449	2022/12/18	庐江店	信用卡	2022/12/24	6 	6	Cust-10555	彭博	公司	朝阳	辽宁	东北	Prod-10003011	Sauder_书架_黑色	家具类	书架	1382.92	2	0	54.228	3.92%	0	0	2022
CN-2022-103430	2022/12/18	定远店	微信	2022/12/22	4 	4	Cust-20980	孟斯云	公司	南昌	江西	华东	Prod-10002262	Stockwell_图钉_每包_12_个	办公类	系固件	108.864	3	0.4	4.252	3.91%	0	0	2022
CN-2022-103434	2022/12/18	海恒店	支付宝	2022/12/22	4 	4	Cust-20980	孟斯云	公司	南昌	江西	华东	Prod-10001184	Harbour_Creations_文件夹标签_可调	办公类	标签	123.76	4	0	4.561	3.69%	0	0	2022
CN-2022-103432	2022/12/18	金寨店	其它	2022/12/22	4 	4	Cust-20980	孟斯云	公司	南昌	江西	华东	Prod-10002162	Jiffy_商业信封_银色	办公类	信封	257.04	3	0	9.006	3.50%	0	0	2022
CN-2022-103451	2022/12/18	金寨店	其它	2022/12/25	7 	6	Cust-13015	姚凤	消费者	广州	广东	中南	Prod-10001426	Rubvermaid_灯泡_耐用	家具类	用具	133.308	3	0.4	4.61	3.46%	0	0	2022
CN-2022-103442	2022/12/18	金寨店	其它	2022/12/23	5 	3	Cust-14965	王敬	公司	即墨	山东	华东	Prod-10004261	惠普_墨水_数字化	技术类	复印机	2994.6	5	0	99.075	3.31%	0	0	2022
CN-2022-103436	2022/12/18	众兴店	其它	2022/12/22	4 	4	Cust-20980	孟斯云	公司	南昌	江西	华东	Prod-10000866	Jiffy_外皮和封条_银色	办公类	信封	522.9	5	0	17.17	3.28%	0	0	2022
CN-2022-103431	2022/12/18	海恒店	其它	2022/12/22	4 	4	Cust-17950	方蔓楚	消费者	牡丹江	黑龙江	东北	Prod-10001957	Enermax_令_回收	办公类	纸张	264.88	2	0	8.576	3.24%	0	0	2022
CN-2022-103445	2022/12/18	长泰店	支付宝	2022/12/23	5 	5	Cust-20560	唐爽	小型企业	重庆	重庆	西南	Prod-10002197	Stockwell_回形针_整包	办公类	系固件	129.64	2	0	4.0525	3.13%	0	0	2022
CN-2022-103440	2022/12/18	人民店	信用卡	2022/12/23	5 	3	Cust-14965	王敬	公司	即墨	山东	华东	Prod-10000791	Deflect-O_灯泡_耐用	家具类	用具	224.28	3	0	6.846	3.05%	0	0	2022
CN-2022-103441	2022/12/18	临泉店	信用卡	2022/12/23	5 	3	Cust-14965	王敬	公司	即墨	山东	华东	Prod-10000037	佳能_墨水_每套两件	技术类	复印机	1373.4	2	0	41.418	3.02%	0	0	2022
CN-2022-103438	2022/12/18	定远店	其它	2022/12/23	5 	5	Cust-20560	唐爽	小型企业	重庆	重庆	西南	Prod-10004255	Acco_打孔机_回收	办公类	装订机	1280.16	9	0	34.89875	2.73%	0	0	2022
CN-2022-103446	2022/12/18	燎原店	信用卡	2022/12/23	5 	5	Cust-20560	唐爽	小型企业	重庆	重庆	西南	Prod-10000709	SanDisk_令_每包_12_个	办公类	纸张	633.36	4	0	16.92625	2.67%	0	0	2022
CN-2022-103443	2022/12/18	燎原店	信用卡	2022/12/23	5 	3	Cust-14965	王敬	公司	即墨	山东	华东	Prod-10003109	Jiffy_搭扣信封_银色	办公类	信封	101.92	2	0	2.608	2.56%	0	0	2022
CN-2022-103433	2022/12/18	海恒店	信用卡	2022/12/22	4 	4	Cust-20980	孟斯云	公司	南昌	江西	华东	Prod-10000253	宜家_书库_传统	家具类	书架	2034.984	2	0.4	48.798	2.40%	0	0	2022
CN-2022-103435	2022/12/18	定远店	信用卡	2022/12/22	4 	4	Cust-20980	孟斯云	公司	南昌	江西	华东	Prod-10000956	Hewlett_墨水_每套两件	技术类	复印机	832.608	2	0.4	-3.22	-0.39%	0	0	2022
CN-2022-103450	2022/12/18	金寨店	信用卡	2022/12/25	7 	6	Cust-13015	姚凤	消费者	广州	广东	中南	Prod-10002837	Office_Star_折叠椅_可调	家具类	椅子	1055.04	4	0.4	-14.73	-1.40%	0	0	2022
CN-2022-103425	2022/12/17	临泉店	微信	2022/12/22	5 	5	Cust-11920	贾丹	消费者	敦化	吉林	东北	Prod-10001778	Lesro_会议桌_白色	家具类	桌子	3009.195	1	0.25	138.44	4.60%	0	0	2022
CN-2022-103415	2022/12/17	金寨店	微信	2022/12/20	3 	3	Cust-16615	叶立勤	公司	太原	山西	华北	Prod-10003440	Hon_电脑桌_组装	家具类	桌子	5183.955	3	0.25	229.375	4.42%	0	0	2022
CN-2022-103416	2022/12/17	定远店	微信	2022/12/20	3 	1	Cust-11410	施奇	消费者	绵阳	四川	西南	Prod-10001184	Harbour_Creations_文件夹标签_可调	办公类	标签	92.82	3	0	2.936	3.16%	0	0	2022
CN-2022-103419	2022/12/17	定远店	信用卡	2022/12/21	4 	4	Cust-18925	周柏	小型企业	成都	四川	西南	Prod-10000168	Novimex_椅垫_每套两件	家具类	椅子	1367.1	5	0	42.748	3.13%	0	0	2022
CN-2022-103417	2022/12/17	人民店	信用卡	2022/12/21	4 	4	Cust-18925	周柏	小型企业	成都	四川	西南	Prod-10002914	Accos_订书钉_金属	办公类	系固件	103.32	2	0	3.168	3.07%	0	0	2022
CN-2022-103421	2022/12/17	临泉店	其它	2022/12/21	4 	4	Cust-15070	徐菊	消费者	双鸭山	黑龙江	东北	Prod-10004453	Acco_订书机_透明	办公类	装订机	471.8	2	0	14.465	3.07%	0	0	2022
CN-2022-103422	2022/12/17	金寨店	信用卡	2022/12/21	4 	4	Cust-11515	白忠	消费者	大同	安徽	华东	Prod-10002573	Fiskars_尺子_工业	办公类	用品	149.8	2	0	4.205	2.81%	0	0	2022
CN-2022-103427	2022/12/17	临泉店	微信	2022/12/23	6 	6	Cust-17695	殷丽雪	消费者	石家庄	河北	华北	Prod-10000735	Fellowes_文件夹_单宽度	办公类	收纳具	740.04	6	0	20.60375	2.78%	0	0	2022
CN-2022-103420	2022/12/17	海恒店	其它	2022/12/21	4 	4	Cust-15070	徐菊	消费者	双鸭山	黑龙江	东北	Prod-10004433	Brother_墨水_红色	技术类	复印机	2037	3	0	56.572	2.78%	0	0	2022
CN-2022-103428	2022/12/17	长泰店	信用卡	2022/12/23	6 	6	Cust-17695	殷丽雪	消费者	石家庄	河北	华北	Prod-10000196	Sauder_柜_白色	家具类	书架	473.76	1	0.4	11.98	2.53%	0	0	2022
CN-2022-103418	2022/12/17	燎原店	其它	2022/12/21	4 	4	Cust-15070	徐菊	消费者	双鸭山	黑龙江	东北	Prod-10001573	Smead_盘_蓝色	办公类	收纳具	904.96	4	0	22.79	2.52%	0	0	2022
CN-2022-103414	2022/12/17	临泉店	其它	2022/12/18	1 	1	Cust-16735	冯立	消费者	常州	江苏	华东	Prod-10003232	宜家_书库_黑色	家具类	书架	10212.72	10	0.4	-70.29	-0.69%	0	0	2022
CN-2022-103413	2022/12/17	人民店	信用卡	2022/12/18	1 	1	Cust-16735	冯立	消费者	常州	江苏	华东	Prod-10001051	Kleencut_开信刀_钢	办公类	用品	370.44	5	0.4	-3.74	-1.01%	1	0	2022
CN-2022-103424	2022/12/17	金寨店	微信	2022/12/22	5 	5	Cust-16180	常丽华	消费者	齐齐哈尔	黑龙江	东北	Prod-10004899	Hon_凳子_每套两件	家具类	椅子	2787.12	6	0.4	-42.66	-1.53%	0	0	2022
CN-2022-103412	2022/12/17	临泉店	微信	2022/12/18	1 	1	Cust-16735	冯立	消费者	常州	江苏	华东	Prod-10000671	Hon_折叠椅_黑色	家具类	椅子	884.688	4	0.4	-15.67	-1.77%	0	0	2022
CN-2022-103426	2022/12/17	庐江店	信用卡	2022/12/23	6 	6	Cust-18595	田妮	小型企业	定州	河北	华北	Prod-10003689	BIC_荧光笔_蓝色	办公类	美术	70.672	1	0.2	-1.93	-2.73%	0	0	2022
CN-2022-103429	2022/12/17	燎原店	信用卡	2022/12/23	6 	6	Cust-17695	殷丽雪	消费者	石家庄	河北	华北	Prod-10003881	Memorex_键盘_耐用	技术类	配件	601.02	3	0.4	-32.22	-5.36%	0	0	2022
CN-2022-103423	2022/12/17	长泰店	微信	2022/12/22	5 	5	Cust-16180	常丽华	消费者	齐齐哈尔	黑龙江	东北	Prod-10002303	Harbour_Creations_椅垫_红色	家具类	椅子	1411.2	7	0.4	-78.26	-5.55%	0	0	2022
CN-2022-103393	2022/12/16	金寨店	其它	2022/12/18	2 	1	Cust-20440	秦淑芳	公司	成都	四川	西南	Prod-10000793	Smead_锁柜_单宽度	办公类	收纳具	4630.5	5	0	242.72	5.24%	0	0	2022
CN-2022-103403	2022/12/16	临泉店	支付宝	2022/12/20	4 	4	Cust-19060	贺鹏	小型企业	日照	山东	华东	Prod-10004880	宜家_书库_白色	家具类	书架	8537.9	5	0	429.88	5.03%	0	0	2022
CN-2022-103410	2022/12/16	人民店	信用卡	2022/12/21	5 	5	Cust-20440	秦淑芳	公司	成都	四川	西南	Prod-10004202	Hon_可去除的标签_可调	办公类	标签	266.56	7	0	12.575	4.72%	0	0	2022
CN-2022-103391	2022/12/16	金寨店	其它	2022/12/18	2 	3	Cust-17095	叶莲	消费者	牡丹江	黑龙江	东北	Prod-10001505	Cardinal_孔加固材料_回收	办公类	装订机	79.8	3	0	3.615	4.53%	0	0	2022
CN-2022-103400	2022/12/16	金寨店	信用卡	2022/12/19	3 	3	Cust-15610	孔关茵	公司	无锡	江苏	华东	Prod-10001749	Rogers_锁柜_工业	办公类	收纳具	2969.4	3	0	130.31	4.39%	0	0	2022
CN-2022-103411	2022/12/16	临泉店	其它	2022/12/21	5 	5	Cust-13255	韩莞颖	小型企业	宁波	浙江	华东	Prod-10002018	Eldon_搁板_工业	办公类	收纳具	1825.6	8	0	80.105	4.39%	0	0	2022
CN-2022-103399	2022/12/16	众兴店	微信	2022/12/19	3 	3	Cust-15610	孔关茵	公司	无锡	江苏	华东	Prod-10002353	Bush_书库_传统	家具类	书架	5100.48	3	0	208.685	4.09%	0	1	2022
CN-2022-103389	2022/12/16	燎原店	信用卡	2022/12/18	2 	1	Cust-20440	秦淑芳	公司	成都	四川	西南	Prod-10003210	Enermax_计划信息表_每包_12_个	办公类	纸张	124.32	1	0	4.988	4.01%	0	0	2022
CN-2022-103390	2022/12/16	临泉店	微信	2022/12/18	2 	1	Cust-20440	秦淑芳	公司	成都	四川	西南	Prod-10003544	Cameo_马尼拉纸信封_每套_50_个	办公类	信封	378	3	0	13.925	3.68%	0	0	2022
CN-2022-103406	2022/12/16	众兴店	其它	2022/12/20	4 	4	Cust-19060	贺鹏	小型企业	日照	山东	华东	Prod-10003132	Jiffy_搭扣信封_每套_50_个	办公类	信封	238.56	6	0	7.994	3.35%	0	0	2022
CN-2022-103404	2022/12/16	庐江店	微信	2022/12/20	4 	4	Cust-19060	贺鹏	小型企业	日照	山东	华东	Prod-10001683	Stiletto_剪刀_蓝色	办公类	用品	661.08	6	0	21.7725	3.29%	0	0	2022
CN-2022-103405	2022/12/16	长泰店	微信	2022/12/20	4 	4	Cust-19060	贺鹏	小型企业	日照	山东	华东	Prod-10004228	Enermax_键盘_回收	技术类	配件	1896.3	5	0	62.035	3.27%	0	0	2022
CN-2022-103396	2022/12/16	海恒店	微信	2022/12/18	2 	3	Cust-17095	叶莲	消费者	牡丹江	黑龙江	东北	Prod-10000938	苹果_耳机_混合尺寸	技术类	电话	1065.54	3	0	33.8825	3.18%	0	0	2022
